name,regime,sublabel,n,code_bytes,base_rate,ece_always_benign,ece_oracle,ece_mmae,ece_clf,ece_rule,ece_guard,region_ent,mmae_pick,mmae_nis_pick,clf_pick,rule_pick,guard_pick,s_glob_benign_eng,s_spat_benign_eng,s_glob_packed_eng,s_glob_obf_eng,nis_benign_eng,nis_packed_eng,nis_obf_eng
desync_coreutils_64_O0_expand,obfuscated,pilot,46546,50674,0.291303,0.052660,0.025450,0.052660,0.025450,0.025450,0.025450,6.021206,benign,benign,obfuscated,obfuscated,obfuscated,24.940979,0.181584,24.940979,25.229717,785.400897,785.400897,1125.260767
desync_coreutils_64_O0_expand,obfuscated,d1_med,63294,69186,0.290786,0.065322,0.015141,0.290786,0.015141,0.015141,0.015141,6.073867,packed,packed,obfuscated,obfuscated,obfuscated,30.621784,0.177843,30.621781,30.910942,847.275953,847.272238,1184.919161
desync_coreutils_64_O0_uname,obfuscated,pilot,37931,41394,0.293138,0.052378,0.027889,0.052378,0.027889,0.027889,0.027889,6.027814,benign,benign,obfuscated,obfuscated,obfuscated,23.248562,0.170947,23.248562,23.538481,777.556428,777.556428,1112.024274
desync_coreutils_64_O0_uname,obfuscated,d1_med,51953,56866,0.292206,0.067510,0.015313,0.292206,0.015313,0.015313,0.015313,6.110423,packed,packed,obfuscated,obfuscated,obfuscated,30.403393,0.185703,30.403354,30.691884,853.106235,853.068127,1188.230645
desync_coreutils_64_O0_uname,obfuscated,d2_heavy,121596,132242,0.277517,0.100579,0.017460,0.277517,0.017460,0.017460,0.017460,6.282183,packed,packed,obfuscated,obfuscated,obfuscated,44.627491,0.218602,44.627315,44.914332,991.905882,991.737930,1330.747910
desync_coreutils_64_O0_uname,obfuscated,d3_max,129949,141122,0.254515,0.123188,0.040350,0.254515,0.040350,0.040350,0.040350,6.640931,packed,packed,obfuscated,obfuscated,obfuscated,43.227803,0.223887,43.218907,43.526062,1011.060384,1003.752884,1345.322670
desync_coreutils_64_O0_who,obfuscated,pilot,160643,177442,0.275132,0.049898,0.025251,0.275132,0.025251,0.025251,0.025251,6.212312,packed,benign,obfuscated,obfuscated,obfuscated,21.903586,0.182522,21.903586,22.167759,751.176262,751.176262,1071.336059
desync_coreutils_64_O0_sort,obfuscated,pilot,203942,224290,0.288798,0.050176,0.026026,0.050176,0.026026,0.026026,0.026026,6.073872,benign,benign,obfuscated,obfuscated,obfuscated,26.891225,0.192498,26.891225,27.156443,754.427041,754.427041,1087.126132
desync_coreutils_64_O0_tty,obfuscated,pilot,36007,39218,0.293804,0.051629,0.028651,0.051629,0.028651,0.028651,0.028651,6.030161,benign,benign,obfuscated,obfuscated,obfuscated,21.879069,0.161601,21.879069,22.177560,772.240879,772.240879,1108.111339
desync_coreutils_64_O0_tty,obfuscated,d1_med,49495,54178,0.293727,0.066818,0.016010,0.293727,0.016010,0.016010,0.016010,6.126635,packed,packed,obfuscated,obfuscated,obfuscated,28.985239,0.178874,28.985229,29.270374,830.596040,830.583649,1166.255717
desync_coreutils_64_O0_tty,obfuscated,d2_heavy,115662,125666,0.277870,0.101777,0.018645,0.277870,0.018645,0.018645,0.018645,6.318641,packed,packed,obfuscated,obfuscated,obfuscated,44.972404,0.210615,44.972199,45.258804,1004.604892,1004.430173,1342.955409
desync_coreutils_64_O0_tty,obfuscated,d3_max,123543,134194,0.255514,0.121768,0.038816,0.255514,0.038816,0.038816,0.038816,6.596501,packed,packed,obfuscated,obfuscated,obfuscated,41.971820,0.218304,41.954823,42.273625,1002.954780,995.697295,1338.007073
desync_coreutils_64_O0_printenv,obfuscated,pilot,36715,39970,0.293858,0.053795,0.026630,0.293858,0.026630,0.026630,0.026630,6.025765,packed,benign,obfuscated,obfuscated,obfuscated,22.615423,0.170838,22.615423,22.909325,771.529409,771.529409,1106.901657
desync_coreutils_64_O0_printenv,obfuscated,d1_med,50281,55058,0.293471,0.064528,0.017878,0.293471,0.017878,0.017878,0.017878,6.105898,packed,packed,obfuscated,obfuscated,obfuscated,27.377972,0.164598,27.377957,27.668157,816.246546,816.230222,1150.170949
desync_coreutils_64_O0_printenv,obfuscated,d2_heavy,117396,127618,0.278459,0.100935,0.017665,0.278459,0.017665,0.017665,0.017665,6.323415,packed,packed,obfuscated,obfuscated,obfuscated,44.387899,0.207995,44.387702,44.673779,996.630173,996.453179,1334.984765
desync_coreutils_64_O0_printenv,obfuscated,d3_max,125466,136178,0.255543,0.123569,0.040487,0.255543,0.040487,0.040487,0.040487,6.579873,packed,packed,obfuscated,obfuscated,obfuscated,42.104733,0.212904,42.095631,42.412833,1007.881768,1000.844574,1342.682758
desync_coreutils_64_O0_dd,obfuscated,pilot,192362,212738,0.276744,0.050289,0.024854,0.276744,0.024854,0.024854,0.024854,6.218563,packed,packed,obfuscated,obfuscated,obfuscated,22.983124,0.184735,22.983118,23.248608,744.263990,744.260371,1068.079458
desync_coreutils_64_O0_mkfifo,obfuscated,pilot,43919,47890,0.294360,0.051070,0.028849,0.051070,0.028849,0.028849,0.028849,6.019642,benign,benign,obfuscated,obfuscated,obfuscated,22.637392,0.180341,22.637392,22.923707,750.748773,750.748773,1084.595789
desync_coreutils_64_O0_mkfifo,obfuscated,d1_med,59902,65586,0.293797,0.068650,0.014135,0.293797,0.014135,0.014135,0.014135,6.127688,packed,packed,obfuscated,obfuscated,obfuscated,31.727345,0.192855,31.727345,32.011077,847.371365,847.371051,1180.918002
desync_coreutils_64_O0_mkfifo,obfuscated,d2_heavy,139261,151490,0.279633,0.099598,0.016251,0.279633,0.016251,0.016251,0.016251,6.316581,packed,packed,obfuscated,obfuscated,obfuscated,44.945716,0.216575,44.945505,45.233155,1010.371832,1010.171075,1346.621909
desync_coreutils_64_O0_sha224sum,obfuscated,pilot,85540,95298,0.305272,0.048201,0.031672,0.048201,0.031672,0.031672,0.031672,6.110339,benign,benign,obfuscated,obfuscated,obfuscated,26.398017,0.189331,26.398017,26.663441,744.626469,744.626469,1066.085635
desync_coreutils_64_O0_sha224sum,obfuscated,d1_med,112220,124946,0.301194,0.062851,0.018406,0.301194,0.018406,0.018406,0.018406,6.128851,packed,packed,obfuscated,obfuscated,obfuscated,32.759753,0.201584,32.759739,33.016927,812.372406,812.358117,1135.026675
desync_coreutils_64_O0_cat,obfuscated,pilot,48625,53330,0.292113,0.051602,0.027239,0.051602,0.027239,0.027239,0.027239,6.052091,benign,benign,obfuscated,obfuscated,obfuscated,24.242705,0.167816,24.242705,24.524155,771.479605,771.479605,1106.604890
desync_coreutils_64_O0_cat,obfuscated,d1_med,67235,73826,0.290860,0.065900,0.014805,0.290860,0.014805,0.014805,0.014805,6.148535,packed,packed,obfuscated,obfuscated,obfuscated,31.249480,0.191819,31.249479,31.532821,848.472666,848.471839,1181.605366
desync_coreutils_64_O0_fmt,obfuscated,pilot,54774,59522,0.294209,0.049755,0.029630,0.049755,0.029630,0.029630,0.029630,6.094166,benign,benign,obfuscated,obfuscated,obfuscated,25.747593,0.180800,25.747593,26.030068,781.947972,781.947972,1119.196157
desync_coreutils_64_O0_fmt,obfuscated,d1_med,73665,80546,0.292554,0.067706,0.013168,0.292554,0.013168,0.013168,0.013168,6.155250,packed,packed,obfuscated,obfuscated,obfuscated,33.299161,0.187644,33.299150,33.579058,865.197501,865.185609,1201.865976
desync_coreutils_64_O0_head,obfuscated,pilot,60104,66146,0.288217,0.050366,0.027098,0.050366,0.027098,0.027098,0.027098,6.073847,benign,benign,obfuscated,obfuscated,obfuscated,24.831062,0.184203,24.831062,25.107832,763.435999,763.435999,1097.360463
desync_coreutils_64_O0_head,obfuscated,d1_med,82054,90418,0.289395,0.066712,0.013168,0.289395,0.013168,0.013168,0.013168,6.202463,packed,packed,obfuscated,obfuscated,obfuscated,32.203335,0.189657,32.203319,32.480833,852.118687,852.100124,1185.626363
desync_coreutils_64_O0_sha384sum,obfuscated,pilot,96420,106354,0.275223,0.041311,0.030256,0.275223,0.030256,0.030256,0.030256,6.124744,packed,packed,obfuscated,obfuscated,obfuscated,19.757811,0.182463,19.757800,20.011081,657.193575,657.179869,974.467935
desync_coreutils_64_O0_sha384sum,obfuscated,d1_med,124445,137362,0.276427,0.057708,0.017474,0.276427,0.017474,0.017474,0.017474,6.162667,packed,packed,obfuscated,obfuscated,obfuscated,27.116646,0.196405,27.116643,27.377275,747.407330,747.403837,1068.967922
desync_coreutils_64_O0_uptime,obfuscated,pilot,75484,82898,0.287491,0.049477,0.028626,0.049477,0.028626,0.028626,0.028626,6.046745,benign,benign,obfuscated,obfuscated,obfuscated,21.959393,0.174630,21.959393,22.232910,735.202674,735.202674,1057.582667
desync_coreutils_64_O0_uptime,obfuscated,d1_med,101598,111906,0.286777,0.064668,0.015377,0.286777,0.015377,0.015377,0.015377,6.123719,packed,packed,obfuscated,obfuscated,obfuscated,28.310192,0.181882,28.310188,28.586883,807.694458,807.689334,1129.443591
desync_coreutils_64_O0_chgrp,obfuscated,pilot,97844,107218,0.292384,0.049639,0.028202,0.292384,0.028202,0.028202,0.028202,6.074253,packed,packed,obfuscated,obfuscated,obfuscated,25.366857,0.175233,25.366857,25.644009,760.101450,760.101408,1098.751279
desync_coreutils_64_O0_chgrp,obfuscated,d1_med,132728,145762,0.291694,0.066953,0.013376,0.291694,0.013376,0.013376,0.013376,6.193190,packed,packed,obfuscated,obfuscated,obfuscated,32.728958,0.189297,32.728946,33.008809,852.460403,852.447268,1189.115734
desync_coreutils_64_O0_paste,obfuscated,pilot,45252,49218,0.291611,0.052543,0.026844,0.052543,0.026844,0.026844,0.026844,6.037446,benign,benign,obfuscated,obfuscated,obfuscated,24.290792,0.175326,24.290792,24.574584,775.459918,775.459918,1110.992100
desync_coreutils_64_O0_paste,obfuscated,d1_med,62125,67858,0.290640,0.070787,0.012431,0.290640,0.012431,0.012431,0.012431,6.146678,packed,packed,obfuscated,obfuscated,obfuscated,32.702021,0.184563,32.702009,32.988358,868.145597,868.135283,1205.114937
desync_coreutils_64_O0_paste,obfuscated,d2_heavy,145699,158274,0.276749,0.101197,0.018295,0.276749,0.018295,0.018295,0.018295,6.298477,packed,packed,obfuscated,obfuscated,obfuscated,46.871799,0.218550,46.871613,47.158006,1016.021179,1015.866089,1355.610561
desync_coreutils_64_O0_stty,obfuscated,pilot,177722,196242,0.276629,0.049500,0.025692,0.049500,0.025692,0.025692,0.025692,6.144683,benign,benign,obfuscated,obfuscated,obfuscated,22.409844,0.185401,22.409844,22.677394,755.961101,755.961101,1077.645614
desync_coreutils_64_O0_seq,obfuscated,pilot,151803,167858,0.275021,0.050889,0.024456,0.050889,0.024456,0.024456,0.024456,6.219251,benign,benign,obfuscated,obfuscated,obfuscated,21.780539,0.179431,21.780539,22.047433,749.141284,749.141284,1069.212081
desync_coreutils_64_O0_tr,obfuscated,pilot,69569,75746,0.293076,0.053249,0.025881,0.293076,0.025881,0.025881,0.025881,6.048954,packed,benign,obfuscated,obfuscated,obfuscated,25.538603,0.187848,25.538603,25.813018,756.674200,756.674200,1092.442606
desync_coreutils_64_O0_tr,obfuscated,d1_med,94551,103522,0.292392,0.067876,0.013992,0.292392,0.013992,0.013992,0.013992,6.192358,packed,packed,obfuscated,obfuscated,obfuscated,31.622840,0.191173,31.622836,31.900912,833.882759,833.877549,1169.668349
desync_coreutils_64_O0_[,obfuscated,pilot,161219,177906,0.276680,0.050126,0.025229,0.050126,0.025229,0.025229,0.025229,6.249190,benign,benign,obfuscated,obfuscated,obfuscated,21.838265,0.179908,21.838265,22.105591,748.746033,748.746033,1070.418803
desync_coreutils_64_O0_date,obfuscated,pilot,249597,275794,0.273697,0.048796,0.026757,0.273697,0.026757,0.026757,0.026757,6.218126,packed,packed,obfuscated,obfuscated,obfuscated,20.745961,0.181620,20.745961,21.006220,711.818778,711.818778,1024.910856
desync_coreutils_64_O0_groups,obfuscated,pilot,42414,46162,0.294172,0.052437,0.027373,0.294172,0.027373,0.027373,0.027373,6.037169,packed,benign,obfuscated,obfuscated,obfuscated,24.588810,0.174748,24.588810,24.886577,803.339263,803.339263,1140.064526
desync_coreutils_64_O0_groups,obfuscated,d1_med,58162,63602,0.291702,0.067843,0.013618,0.291702,0.013618,0.013618,0.013618,6.099201,packed,packed,obfuscated,obfuscated,obfuscated,33.516651,0.189502,33.516645,33.803872,873.320917,873.314673,1209.077932
desync_coreutils_64_O0_groups,obfuscated,d2_heavy,135762,147522,0.277986,0.099318,0.016536,0.277986,0.016536,0.016536,0.016536,6.325298,packed,packed,obfuscated,obfuscated,obfuscated,46.639440,0.217999,46.639208,46.924119,1012.508941,1012.301795,1352.050368
desync_coreutils_64_O0_groups,obfuscated,d3_max,144610,156946,0.254332,0.122572,0.040108,0.254332,0.040108,0.040108,0.040108,6.619763,packed,packed,obfuscated,obfuscated,obfuscated,45.318726,0.222234,45.309617,45.616155,1039.268906,1031.905782,1374.744283
desync_coreutils_64_O0_b2sum,obfuscated,pilot,112367,123730,0.291536,0.050760,0.026057,0.050760,0.026057,0.026057,0.026057,6.022697,benign,benign,obfuscated,obfuscated,obfuscated,26.031204,0.179075,26.031204,26.286194,719.856566,719.856566,1056.918685
desync_coreutils_64_O0_id,obfuscated,pilot,55189,60274,0.291888,0.054414,0.024834,0.054414,0.024834,0.024834,0.024834,6.090854,benign,benign,obfuscated,obfuscated,obfuscated,25.570523,0.177852,25.570523,25.860523,811.911260,811.911260,1145.442742
desync_coreutils_64_O0_id,obfuscated,d1_med,75725,83026,0.289574,0.070086,0.011895,0.289574,0.011895,0.011895,0.011895,6.100308,packed,packed,obfuscated,obfuscated,obfuscated,32.799782,0.184378,32.799780,33.089107,879.337548,879.334210,1214.730570
desync_coreutils_64_O0_basename,obfuscated,pilot,38692,42162,0.294428,0.052965,0.026996,0.052965,0.026996,0.026996,0.026996,6.029202,benign,benign,obfuscated,obfuscated,obfuscated,22.754723,0.168516,22.754723,23.048170,780.991983,780.991983,1115.101244
desync_coreutils_64_O0_basename,obfuscated,d1_med,53509,58562,0.293072,0.066813,0.015769,0.293072,0.015769,0.015769,0.015769,6.108257,packed,packed,obfuscated,obfuscated,obfuscated,30.012686,0.175573,30.012685,30.301261,841.788813,841.787019,1176.612261
desync_coreutils_64_O0_basename,obfuscated,d2_heavy,125576,136434,0.277752,0.102074,0.018547,0.277752,0.018547,0.018547,0.018547,6.314018,packed,packed,obfuscated,obfuscated,obfuscated,45.704094,0.217598,45.703827,45.988440,1004.144813,1003.907462,1340.585035
desync_coreutils_64_O0_basename,obfuscated,d3_max,134291,145730,0.255170,0.123911,0.040266,0.255170,0.040266,0.040266,0.040266,6.613648,packed,packed,obfuscated,obfuscated,obfuscated,43.617765,0.212756,43.608402,43.921072,1019.915624,1012.547711,1355.173296
desync_coreutils_64_O0_pinky,obfuscated,pilot,57474,62898,0.289940,0.053016,0.025314,0.289940,0.025314,0.025314,0.025314,6.030828,packed,benign,obfuscated,obfuscated,obfuscated,24.479234,0.168892,24.479234,24.762803,772.441085,772.441085,1104.734229
desync_coreutils_64_O0_pinky,obfuscated,d1_med,77877,85442,0.289033,0.065185,0.014731,0.289033,0.014731,0.014731,0.014731,6.095959,packed,packed,obfuscated,obfuscated,obfuscated,30.682297,0.181812,30.682285,30.960235,835.826813,835.804804,1170.240339
desync_coreutils_64_O0_realpath,obfuscated,pilot,65757,71746,0.294083,0.049736,0.029127,0.049736,0.029127,0.029127,0.029127,6.128792,benign,benign,obfuscated,obfuscated,obfuscated,24.085977,0.178488,24.085977,24.370503,753.098657,753.098657,1090.042590
desync_coreutils_64_O0_realpath,obfuscated,d1_med,89248,97746,0.292791,0.064896,0.016348,0.292791,0.016348,0.016348,0.016348,6.140789,packed,packed,obfuscated,obfuscated,obfuscated,29.915136,0.181061,29.915133,30.197858,824.814366,824.810477,1160.209952
desync_coreutils_64_O0_base64,obfuscated,pilot,53160,57826,0.293360,0.053692,0.025687,0.053692,0.025687,0.025687,0.025687,6.035221,benign,benign,obfuscated,obfuscated,obfuscated,25.891782,0.179845,25.891782,26.177917,794.181040,794.181040,1131.639708
desync_coreutils_64_O0_base64,obfuscated,d1_med,73296,80002,0.292171,0.068929,0.012884,0.292171,0.012884,0.012884,0.012884,6.186120,packed,packed,obfuscated,obfuscated,obfuscated,33.258381,0.194993,33.258376,33.538852,867.094351,867.088672,1202.950096
desync_coreutils_64_O0_mktemp,obfuscated,pilot,44310,48578,0.290837,0.052027,0.027191,0.052027,0.027191,0.027191,0.027191,6.035226,benign,benign,obfuscated,obfuscated,obfuscated,23.299637,0.175050,23.299637,23.593635,773.247727,773.247727,1107.424749
desync_coreutils_64_O0_mktemp,obfuscated,d1_med,60954,66994,0.290531,0.067575,0.013288,0.290531,0.013288,0.013288,0.013288,6.099020,packed,packed,obfuscated,obfuscated,obfuscated,30.789430,0.180355,30.789428,31.076612,854.460319,854.458686,1188.532619
desync_coreutils_64_O0_mktemp,obfuscated,d2_heavy,142799,155490,0.276515,0.101410,0.018514,0.276515,0.018514,0.018514,0.018514,6.314277,packed,packed,obfuscated,obfuscated,obfuscated,45.401642,0.209525,45.401506,45.701783,1006.649475,1006.526746,1343.686031
desync_coreutils_64_O0_readlink,obfuscated,pilot,62163,68002,0.293953,0.048809,0.029923,0.048809,0.029923,0.029923,0.029923,6.046682,benign,benign,obfuscated,obfuscated,obfuscated,22.645094,0.171399,22.645094,22.932397,745.125621,745.125621,1081.417727
desync_coreutils_64_O0_readlink,obfuscated,d1_med,85004,93250,0.292257,0.064654,0.016360,0.292257,0.016360,0.016360,0.016360,6.121492,packed,packed,obfuscated,obfuscated,obfuscated,29.645437,0.182210,29.645433,29.924939,815.404824,815.400005,1152.101253
desync_coreutils_64_O0_kill,obfuscated,pilot,43159,47026,0.293033,0.051703,0.027316,0.051703,0.027316,0.027316,0.027316,6.024610,benign,benign,obfuscated,obfuscated,obfuscated,24.025752,0.175579,24.025752,24.314394,778.901277,778.901277,1115.018867
desync_coreutils_64_O0_kill,obfuscated,d1_med,59057,64722,0.292666,0.066420,0.015050,0.292666,0.015050,0.015050,0.015050,6.118608,packed,packed,obfuscated,obfuscated,obfuscated,31.873192,0.181430,31.873191,32.161526,865.770171,865.769494,1200.883468
desync_coreutils_64_O0_kill,obfuscated,d2_heavy,137629,149554,0.276882,0.101224,0.018338,0.276882,0.018338,0.018338,0.018338,6.318642,packed,packed,obfuscated,obfuscated,obfuscated,45.565850,0.209806,45.565666,45.855552,1017.241974,1017.072932,1355.684753
desync_coreutils_64_O0_chmod,obfuscated,pilot,95374,104098,0.293109,0.050241,0.027309,0.050241,0.027309,0.027309,0.027309,6.089647,benign,benign,obfuscated,obfuscated,obfuscated,26.238563,0.176078,26.238563,26.513129,760.555102,760.555102,1102.083018
desync_coreutils_64_O0_chmod,obfuscated,d1_med,128889,141170,0.291949,0.065535,0.014445,0.291949,0.014445,0.014445,0.014445,6.184154,packed,packed,obfuscated,obfuscated,obfuscated,33.093884,0.198538,33.093880,33.370131,845.889086,845.885900,1186.071875
desync_coreutils_64_O0_basenc,obfuscated,pilot,72849,78946,0.294554,0.053197,0.026457,0.053197,0.026457,0.026457,0.026457,6.091377,benign,benign,obfuscated,obfuscated,obfuscated,25.365088,0.176870,25.365088,25.648506,770.804450,770.804450,1105.684396
desync_coreutils_64_O0_basenc,obfuscated,d1_med,99287,108162,0.294550,0.068407,0.014393,0.294550,0.014393,0.014393,0.014393,6.163996,packed,packed,obfuscated,obfuscated,obfuscated,32.192451,0.188700,32.192444,32.475402,849.161540,849.155219,1185.218527
desync_coreutils_64_O0_printf,obfuscated,pilot,154108,170466,0.275417,0.050192,0.025515,0.050192,0.025515,0.025515,0.025515,6.206255,benign,benign,obfuscated,obfuscated,obfuscated,20.819338,0.176597,20.819338,21.085614,736.403025,736.403025,1054.892424
desync_coreutils_64_O0_install,obfuscated,pilot,297366,328354,0.280086,0.050332,0.024805,0.050332,0.024805,0.024805,0.024805,6.192200,benign,benign,obfuscated,obfuscated,obfuscated,25.446121,0.190570,25.446121,25.707224,765.235937,765.235937,1088.315213
desync_coreutils_64_O0_true,obfuscated,pilot,35303,38466,0.294451,0.054529,0.026673,0.054529,0.026673,0.026673,0.026673,6.038726,benign,benign,obfuscated,obfuscated,obfuscated,22.080015,0.163945,22.080015,22.374064,763.462935,763.462935,1097.461764
desync_coreutils_64_O0_true,obfuscated,d1_med,48655,53234,0.293248,0.065172,0.017115,0.293248,0.017115,0.017115,0.017115,6.091738,packed,packed,obfuscated,obfuscated,obfuscated,28.320403,0.177920,28.320396,28.609480,823.300167,823.291263,1157.598926
desync_coreutils_64_O0_true,obfuscated,d2_heavy,113436,123378,0.278562,0.099340,0.016204,0.278562,0.016204,0.016204,0.016204,6.331640,packed,packed,obfuscated,obfuscated,obfuscated,44.484794,0.211967,44.484559,44.770575,989.655328,989.454705,1327.727616
desync_coreutils_64_O0_true,obfuscated,d3_max,121332,131746,0.255802,0.122386,0.039332,0.255802,0.039332,0.039332,0.039332,6.561056,packed,packed,obfuscated,obfuscated,obfuscated,43.799711,0.217367,43.791206,44.094687,1015.843377,1008.869948,1352.058281
desync_coreutils_64_O0_false,obfuscated,pilot,35507,38626,0.293998,0.054134,0.027680,0.054134,0.027680,0.027680,0.027680,6.004065,benign,packed,obfuscated,obfuscated,obfuscated,21.554829,0.161587,21.554829,21.850954,757.336323,757.336323,1094.822263
desync_coreutils_64_O0_false,obfuscated,d1_med,48750,53314,0.293292,0.065160,0.018261,0.293292,0.018261,0.018261,0.018261,6.078496,packed,packed,obfuscated,obfuscated,obfuscated,27.862617,0.186305,27.862616,28.161868,814.031489,814.030929,1149.765728
desync_coreutils_64_O0_false,obfuscated,d2_heavy,113434,123362,0.278726,0.099080,0.016018,0.278726,0.016018,0.016018,0.016018,6.308447,packed,packed,obfuscated,obfuscated,obfuscated,44.424176,0.216226,44.423970,44.709098,986.421210,986.237812,1323.231109
desync_coreutils_64_O0_false,obfuscated,d3_max,121184,131602,0.256098,0.121682,0.038508,0.256098,0.038508,0.038508,0.038508,6.568742,packed,packed,obfuscated,obfuscated,obfuscated,41.191768,0.213767,41.181952,41.496127,994.522605,986.967718,1330.166068
desync_coreutils_64_O0_sha1sum,obfuscated,pilot,70413,77314,0.296721,0.049833,0.029340,0.049833,0.029340,0.029340,0.029340,6.027660,benign,benign,obfuscated,obfuscated,obfuscated,24.713160,0.186330,24.713160,24.981770,754.524045,754.524045,1081.540369
desync_coreutils_64_O0_sha1sum,obfuscated,d1_med,95381,104850,0.295415,0.063882,0.017013,0.295415,0.017013,0.017013,0.017013,6.122750,packed,packed,obfuscated,obfuscated,obfuscated,31.687439,0.196635,31.687437,31.957479,827.009815,827.006596,1156.666572
desync_coreutils_64_O0_users,obfuscated,pilot,49650,54306,0.291944,0.052045,0.027103,0.052045,0.027103,0.027103,0.027103,6.029840,benign,benign,obfuscated,obfuscated,obfuscated,24.063396,0.173261,24.063396,24.346024,759.087554,759.087554,1093.157146
desync_coreutils_64_O0_users,obfuscated,d1_med,67110,73682,0.290910,0.068968,0.013101,0.290910,0.013101,0.013101,0.013101,6.088277,packed,packed,obfuscated,obfuscated,obfuscated,32.677377,0.190507,32.677359,32.958686,847.492486,847.479880,1182.617478
desync_coreutils_64_O0_sleep,obfuscated,pilot,41871,45618,0.293115,0.051652,0.028812,0.051652,0.028812,0.028812,0.028812,6.035930,benign,benign,obfuscated,obfuscated,obfuscated,22.106103,0.167861,22.106103,22.399792,759.417645,759.417645,1095.763677
desync_coreutils_64_O0_sleep,obfuscated,d1_med,57055,62466,0.291017,0.065652,0.016839,0.291017,0.016839,0.016839,0.016839,6.185700,packed,packed,obfuscated,obfuscated,obfuscated,28.458770,0.171511,28.458761,28.752088,836.479511,836.470377,1174.545715
desync_coreutils_64_O0_sleep,obfuscated,d2_heavy,132799,144418,0.277720,0.100278,0.017268,0.277720,0.017268,0.017268,0.017268,6.330112,packed,packed,obfuscated,obfuscated,obfuscated,44.413604,0.212491,44.413289,44.701343,993.129402,992.931908,1330.815244
desync_coreutils_64_O0_sleep,obfuscated,d3_max,142231,154418,0.254431,0.123257,0.040326,0.254431,0.040326,0.040326,0.040326,6.576069,packed,packed,obfuscated,obfuscated,obfuscated,42.864913,0.214692,42.856077,43.175885,1006.234330,999.248761,1341.779341
desync_coreutils_64_O0_getlimits,obfuscated,d1_med,63039,69218,0.288805,0.066348,0.015705,0.288805,0.015705,0.015705,0.015705,6.100966,packed,packed,obfuscated,obfuscated,obfuscated,28.589029,0.168861,28.588994,28.882586,822.287861,822.260477,1158.922553
desync_coreutils_64_O0_dirname,obfuscated,pilot,37621,40930,0.294251,0.052433,0.027662,0.052433,0.027662,0.027662,0.027662,6.004582,benign,benign,obfuscated,obfuscated,obfuscated,22.324953,0.171200,22.324953,22.625170,755.974376,755.974376,1091.047118
desync_coreutils_64_O0_dirname,obfuscated,d1_med,51384,56226,0.293301,0.067314,0.015050,0.293301,0.015050,0.015050,0.015050,6.064084,packed,packed,obfuscated,obfuscated,obfuscated,30.918310,0.182977,30.918306,31.208147,853.361012,853.356321,1188.192921
desync_coreutils_64_O0_dirname,obfuscated,d2_heavy,120230,130850,0.278109,0.101523,0.018045,0.278109,0.018045,0.018045,0.018045,6.275449,packed,packed,obfuscated,obfuscated,obfuscated,45.718861,0.218319,45.718672,46.005372,1009.042353,1008.876805,1345.792893
desync_coreutils_64_O0_dirname,obfuscated,d3_max,129291,140290,0.254960,0.123099,0.039768,0.254960,0.039768,0.039768,0.039768,6.562796,packed,packed,obfuscated,obfuscated,obfuscated,43.152943,0.219648,43.144021,43.453991,1016.620608,1009.345643,1352.664547
desync_coreutils_64_O0_pwd,obfuscated,pilot,42490,46578,0.292116,0.051118,0.027248,0.051118,0.027248,0.027248,0.027248,6.020013,benign,benign,obfuscated,obfuscated,obfuscated,23.536471,0.167872,23.536471,23.823557,777.658655,777.658655,1112.251617
desync_coreutils_64_O0_pwd,obfuscated,d1_med,58560,64370,0.290727,0.066819,0.015476,0.290727,0.015476,0.015476,0.015476,6.134769,packed,packed,obfuscated,obfuscated,obfuscated,30.398031,0.184801,30.398028,30.681692,843.583275,843.579553,1180.235682
desync_coreutils_64_O0_pwd,obfuscated,d2_heavy,137972,150146,0.276817,0.101383,0.018642,0.276817,0.018642,0.018642,0.018642,6.285379,packed,packed,obfuscated,obfuscated,obfuscated,45.106824,0.217163,45.106615,45.393630,999.665840,999.466971,1336.510483
desync_coreutils_64_O0_ls,obfuscated,pilot,209551,229506,0.288173,0.049871,0.027620,0.288173,0.027620,0.027620,0.027620,6.066168,packed,packed,obfuscated,obfuscated,obfuscated,23.496582,0.173627,23.496581,23.776502,738.904392,738.903583,1071.301005
desync_coreutils_64_O0_unexpand,obfuscated,pilot,47508,51666,0.290983,0.053132,0.025795,0.053132,0.025795,0.025795,0.025795,6.022863,benign,benign,obfuscated,obfuscated,obfuscated,25.405787,0.174867,25.405787,25.696258,792.846767,792.846767,1131.687589
desync_coreutils_64_O0_unexpand,obfuscated,d1_med,64912,70850,0.290362,0.069526,0.012766,0.290362,0.012766,0.012766,0.012766,6.127167,packed,packed,obfuscated,obfuscated,obfuscated,31.690702,0.187351,31.690700,31.977381,855.875699,855.873005,1195.087091
desync_coreutils_64_O0_sha256sum,obfuscated,pilot,85354,95186,0.304227,0.046614,0.032910,0.046614,0.032910,0.032910,0.032910,6.077193,benign,benign,obfuscated,obfuscated,obfuscated,26.174553,0.185633,26.174553,26.430643,746.967343,746.967343,1067.130536
desync_coreutils_64_O0_sha256sum,obfuscated,d1_med,112520,125250,0.302089,0.061994,0.019121,0.302089,0.019121,0.019121,0.019121,6.132872,packed,packed,obfuscated,obfuscated,obfuscated,32.957715,0.202978,32.957709,33.213699,811.933535,811.926597,1135.299853
